id,index,period,timestamp,minute,second,type,possession,possession_team,play_pattern,team,player,position,location,duration,under_pressure,related_events,match_id,possession_team_id,team_id,player_id,out,miscontrol_aerial_won,off_camera
b98531d4-4111-44dc-957f-767cf919d180,17,1,00:00:14.937,0,14,Miscontrol,2,England,From Kick Off,England,Harry Kane,Center Forward,"[81.3, 49.9]",0.0,True,['dff2f557-af37-4c39-a3fd-cffde4530486'],3942819,768,768,10955,,,
586f9afa-f445-49eb-bbfb-8ef4a664a582,380,1,00:08:28.638,8,28,Miscontrol,12,England,From Kick Off,Netherlands,Donyell Malen,Right Wing,"[25.9, 60.9]",0.0,,,3942819,768,941,15582,,,
b74c64b2-6400-4a06-ae36-2f1d4f37be64,557,1,00:20:05.383,20,5,Miscontrol,23,Netherlands,From Throw In,Netherlands,Memphis Depay,Center Forward,"[61.2, 15.7]",0.0,,,3942819,941,941,2988,True,,
2efc615a-a48b-42af-85de-ab5fe12ff326,774,1,00:24:44.030,24,44,Miscontrol,30,England,Other,England,Harry Kane,Center Forward,"[93.8, 34.3]",0.0,,,3942819,768,768,10955,,,
ffe0f38b-b3a7-4c55-8963-153b709f190f,788,1,00:24:57.645,24,57,Miscontrol,30,England,Other,England,Harry Kane,Center Forward,"[72.8, 1.0]",0.0,,,3942819,768,768,10955,,,
9b60fbaf-aa2a-46dc-8597-a1f7b8272892,1094,1,00:32:38.733,32,38,Miscontrol,38,England,Regular Play,England,Phil Foden,Right Attacking Midfield,"[62.7, 34.3]",0.0,True,['de99ac3e-7a52-4ab5-86fb-6da6bee904eb'],3942819,768,768,4354,,,
3e48aded-5cd4-4824-a15e-c3bc1bb28e6e,1734,2,00:00:25.878,45,25,Miscontrol,51,Netherlands,From Kick Off,Netherlands,Xavi Simons,Right Wing,"[63.1, 63.8]",0.0,,,3942819,941,941,39167,,,
a4ac1cc6-ca5a-4497-a006-ed971df951ad,1787,2,00:02:09.328,47,9,Miscontrol,54,England,From Throw In,England,Jude Bellingham,Left Attacking Midfield,"[112.1, 12.8]",0.0,True,['54e14339-4856-4694-a555-212e86d6088e'],3942819,768,768,30714,True,,
a7e90348-0e9e-4912-adda-dafac002a528,2071,2,00:09:02.901,54,2,Miscontrol,67,England,From Throw In,England,Kobbie Mainoo,Right Defensive Midfield,"[69.8, 4.6]",0.0,,,3942819,768,768,99174,True,,
e7ddfaf0-8266-4653-81d7-30f47af209c1,2292,2,00:13:45.323,58,45,Miscontrol,74,Netherlands,Regular Play,Netherlands,Denzel Dumfries,Right Back,"[64.8, 74.5]",0.0,,,3942819,941,941,8125,True,,
a342d029-0394-4a92-b65f-7e5641bf50d6,2348,2,00:14:51.999,59,51,Miscontrol,75,England,From Throw In,England,Phil Foden,Right Attacking Midfield,"[90.6, 77.5]",0.0,,,3942819,768,768,4354,True,,
e795e596-a7ab-4827-97d0-495703ba9c7a,2534,2,00:21:42.052,66,42,Miscontrol,85,England,From Free Kick,England,Phil Foden,Right Attacking Midfield,"[90.6, 54.7]",0.0,,,3942819,768,768,4354,,,
abfc1c0a-d4d4-4dd8-a65e-a1cf1d415497,2781,2,00:28:07.383,73,7,Miscontrol,92,England,From Free Kick,England,Bukayo Saka,Right Wing Back,"[97.2, 76.9]",0.0,,,3942819,768,768,22084,True,,
d4c927ed-1e6c-4b8c-b291-53f33b5b607f,2800,2,00:28:57.663,73,57,Miscontrol,93,Netherlands,From Goal Kick,England,Jude Bellingham,Left Attacking Midfield,"[90.5, 4.0]",0.0,,,3942819,941,768,30714,True,,
743652ce-b411-44b8-bea2-daed6f719d72,2961,2,00:32:27.000,77,27,Miscontrol,95,England,From Keeper,Netherlands,Jerdy Schouten,Right Defensive Midfield,"[66.3, 53.5]",0.0,,,3942819,768,941,15503,,,
7fe864cb-8537-401a-bfcd-a8aa8cfcfb85,3383,2,00:44:53.915,89,53,Miscontrol,109,England,From Free Kick,England,Kobbie Mainoo,Right Defensive Midfield,"[68.6, 63.2]",0.0,,,3942819,768,768,99174,,,
2b4b2e7e-229a-41b6-91cc-c4e3de546443,21,1,00:00:40.645,0,40,Miscontrol,3,Spain,From Goal Kick,Spain,Daniel Olmo Carvajal,Center Attacking Midfield,"[49.3, 68.9]",0.0,,,3943043,772,772,16532,,,
d16fd9dc-0963-4464-8be7-fe10e8e28943,176,1,00:03:46.948,3,46,Miscontrol,9,Spain,Regular Play,England,Jude Bellingham,Left Wing,"[51.1, 13.9]",0.0,,,3943043,772,768,30714,,,
af6be355-cb71-45c5-9ff1-89f12f23bb11,864,1,00:22:05.830,22,5,Miscontrol,35,Spain,Regular Play,Spain,Álvaro Borja Morata Martín,Center Forward,"[49.3, 15.1]",0.0,True,['b7fba04e-9a63-4f94-af44-eeb724d409fb'],3943043,772,772,3477,,,
276daf0d-fcbd-4fc4-af7c-a7413c9e3c89,919,1,00:24:07.891,24,7,Miscontrol,40,England,From Free Kick,Spain,Nicholas Williams Arthuer,Left Wing,"[37.8, 18.8]",0.0,,,3943043,768,772,68574,,,
01941573-4a1f-42f1-a759-c1062ff4edbd,937,1,00:24:19.172,24,19,Miscontrol,40,England,From Free Kick,England,Kobbie Mainoo,Right Defensive Midfield,"[105.2, 35.0]",0.0,,,3943043,768,768,99174,,,
b6443d1b-f785-4b36-ad03-cdec8d941438,1195,1,00:32:12.760,32,12,Miscontrol,53,England,From Free Kick,England,Luke Shaw,Left Back,"[85.8, 8.6]",0.0,True,['645921e7-17a0-4549-8c06-5e52813317cf'],3943043,768,768,3382,,,
f6119e00-c47a-43b2-924b-0d2ac244739d,1278,1,00:35:04.652,35,4,Miscontrol,58,Spain,From Corner,England,Kobbie Mainoo,Right Defensive Midfield,"[44.8, 75.4]",0.0,True,['f0d9b81d-316f-48dc-a054-5164f9629010'],3943043,772,768,99174,,,
b3ad924b-d46f-48fa-b1b2-37633efd774b,2203,2,00:11:38.884,56,38,Miscontrol,94,England,From Free Kick,Spain,Álvaro Borja Morata Martín,Center Forward,"[46.1, 46.7]",0.0,,,3943043,768,772,3477,,,
590c786d-8c48-4242-8f24-5151247be75c,2535,2,00:21:33.337,66,33,Miscontrol,106,Spain,From Corner,England,Kobbie Mainoo,Right Defensive Midfield,"[21.5, 14.8]",0.0,True,['dda85102-f38d-4b7b-b955-aea540a8e3e8'],3943043,772,768,99174,True,,
258c8db8-2e61-4dd6-af74-9c0ff85bd44c,2730,2,00:28:38.224,73,38,Miscontrol,119,Spain,From Kick Off,Spain,Daniel Olmo Carvajal,Center Attacking Midfield,"[54.8, 56.1]",0.0,,,3943043,772,772,16532,,,
2b7bd07e-7f38-43c3-843f-4e44cd7003e6,2946,2,00:34:26.184,79,26,Miscontrol,125,Spain,From Throw In,Spain,Mikel Oyarzabal Ugarte,Center Forward,"[118.2, 61.0]",0.0,,,3943043,772,772,6685,True,,
217843dc-4c34-4821-b48f-5501e3995e39,3242,2,00:42:58.584,87,58,Miscontrol,137,England,From Kick Off,England,Ollie Watkins,Center Forward,"[103.6, 41.6]",0.0,,,3943043,768,768,4760,,,
453476dd-47d6-46a3-9a7d-d7cff5ab842e,68,1,00:01:07.258,1,7,Miscontrol,5,Spain,From Throw In,Spain,Marc Cucurella Saseta,Left Back,"[88.2, 2.5]",0.0,,,3942752,772,772,17620,True,,
62c81c6c-ee9b-4763-8ddb-97142bffa417,75,1,00:01:20.932,1,20,Miscontrol,6,France,From Throw In,France,Jules Koundé,Right Back,"[50.0, 75.9]",0.0,True,['db8d535d-4f1f-4275-a810-1edd0fb3fb0c'],3942752,771,771,4445,True,,
56819011-09b1-4f09-90da-4005349ac3a2,629,1,00:17:00.362,17,0,Miscontrol,26,France,Regular Play,France,Kylian Mbappé Lottin,Left Wing,"[77.9, 2.0]",0.0,,,3942752,771,771,3009,True,,
dda94c92-4321-43fe-be00-3aad47686cf1,890,1,00:25:50.269,25,50,Miscontrol,42,France,From Kick Off,France,N'Golo Kanté,Right Center Midfield,"[73.1, 35.1]",0.0,,,3942752,771,771,3961,,,
be5fd410-3531-4686-b64b-7fb71e8a8d73,1190,1,00:33:52.160,33,52,Miscontrol,50,France,Regular Play,France,Theo Bernard François Hernández,Left Back,"[114.7, 23.7]",0.0,,,3942752,771,771,6704,True,,
aa32482d-4351-4161-9e9e-9311d67bfc13,1196,1,00:34:19.807,34,19,Miscontrol,51,Spain,From Throw In,France,Randal Kolo Muani,Center Forward,"[101.9, 15.6]",0.0,True,['c5f04db0-cd0e-41dc-8c02-f81821ac7389'],3942752,772,771,22097,,,
8b056162-4845-42bb-809c-36c2f13ba6e7,1314,1,00:39:39.286,39,39,Miscontrol,57,France,From Corner,France,William Saliba,Left Center Back,"[118.1, 51.6]",0.0,,,3942752,771,771,17592,,,
078e3831-b051-4008-9656-8f25d82af7d7,1522,1,00:45:11.464,45,11,Miscontrol,66,France,Regular Play,France,Ousmane Dembélé,Right Wing,"[75.0, 75.9]",0.0,,,3942752,771,771,5477,,,
10646fb9-de7c-4038-9b24-96e7b33e4774,1717,2,00:03:17.354,48,17,Miscontrol,76,France,From Keeper,France,Adrien Rabiot,Left Center Midfield,"[53.8, 9.9]",0.0,True,['6de5cdab-55f5-4577-8e41-4be7bac3aa07'],3942752,771,771,3026,True,,
1554aa9c-34b9-4453-aab3-2fde149e70d0,1807,2,00:05:37.534,50,37,Miscontrol,79,Spain,From Throw In,Spain,Nicholas Williams Arthuer,Left Wing,"[116.3, 10.8]",0.0,True,['c1c77f95-ccbb-40ec-995c-41030b7a3970'],3942752,772,772,68574,True,,
bcd26b03-7eb0-4c3c-a543-1a2ceb20e51c,1964,2,00:09:58.988,54,58,Miscontrol,90,Spain,From Throw In,Spain,Lamine Yamal Nasraoui Ebana,Right Wing,"[37.2, 77.3]",0.0,,,3942752,772,772,316046,,,
a91f593f-e8af-4f29-931a-72d09a71ec46,2082,2,00:14:13.993,59,13,Miscontrol,98,Spain,From Free Kick,France,Jules Koundé,Right Back,"[29.3, 65.8]",0.0,True,['3b71e556-632c-442e-9600-6cf3c0a85b42'],3942752,772,771,4445,,,
f07fc6a3-4ea6-41a4-8ddd-050e906d133f,2271,2,00:19:37.802,64,37,Miscontrol,104,Spain,From Throw In,Spain,José Ignacio Fernández Iglesias,Right Back,"[64.9, 77.1]",0.0,,,3942752,772,772,5202,,,
d719dc2e-b80f-4014-b853-a7cff48fdab5,2288,2,00:19:48.481,64,48,Miscontrol,105,France,From Counter,France,Theo Bernard François Hernández,Left Back,"[109.5, 19.0]",0.0,True,['dd67d3e9-87dc-436b-8e77-7abca310a242'],3942752,771,771,6704,True,,
78387259-5abd-4e3f-92a0-3f17a08beffd,2317,2,00:21:04.069,66,4,Miscontrol,106,Spain,From Goal Kick,Spain,Lamine Yamal Nasraoui Ebana,Right Wing,"[91.7, 54.4]",0.0,,,3942752,772,772,316046,,,
25f93562-db70-428d-9f40-8a80d51dfc72,2521,2,00:25:57.359,70,57,Miscontrol,114,Spain,From Free Kick,Spain,Álvaro Borja Morata Martín,Center Forward,"[75.3, 16.0]",0.0,,,3942752,772,772,3477,,,
439f49a8-2e2c-4fe0-ae4e-1da6f4137151,2956,2,00:36:59.210,81,59,Miscontrol,131,Spain,Regular Play,Spain,Mikel Oyarzabal Ugarte,Center Forward,"[62.5, 58.6]",0.0,,,3942752,772,772,6685,,,
08ef2121-66d1-441e-9228-368b906f7e0a,3154,2,00:45:48.585,90,48,Miscontrol,145,France,From Free Kick,France,Dayotchanculle Upamecano,Right Center Back,"[111.3, 25.9]",0.0,True,['d5b15980-3c58-446d-9636-a712537441bf'],3942752,771,771,8519,True,True,
e314c1e2-2b81-47e6-81e2-0f6dc9e98b5d,3213,2,00:48:32.670,93,32,Miscontrol,149,Spain,From Throw In,Spain,Martín Zubimendi Ibáñez,Left Wing,"[64.0, 71.7]",0.0,,,3942752,772,772,24921,,,True
1d7fb70a-e074-4fda-b961-8f8bc4679cfe,3274,2,00:49:17.798,94,17,Miscontrol,149,Spain,From Throw In,Spain,Mikel Oyarzabal Ugarte,Center Forward,"[48.9, 4.1]",0.0,,,3942752,772,772,6685,True,,
bdc301ed-b04a-4538-9b2f-c251b6ddf255,3321,2,00:50:51.766,95,51,Miscontrol,152,Spain,From Free Kick,Spain,Ferrán Torres García,Right Wing,"[111.0, 11.7]",0.0,,,3942752,772,772,6748,,,
83e2e53a-9654-4c45-aa79-4475df65cd3c,257,1,00:04:35.779,4,35,Miscontrol,10,Turkey,From Throw In,Turkey,Mert Müldür,Right Wing Back,"[100.5, 59.0]",0.0,,,3942382,909,909,10826,,,
35b0b8a7-94dc-463d-8ebf-b96a5d72e45c,442,1,00:08:58.073,8,58,Miscontrol,15,Turkey,From Throw In,Turkey,Kenan Yildiz,Left Wing,"[53.1, 37.7]",0.0,,,3942382,909,909,151813,,,
3841dd44-8820-4c85-bace-26a8639c9c0f,459,1,00:09:12.191,9,12,Miscontrol,15,Turkey,From Throw In,Turkey,Barış Alper Yılmaz,Center Forward,"[97.4, 32.0]",0.0,True,['2b01263a-5750-49e6-bf30-894412fba60c'],3942382,909,909,134209,,,
58e6dd6f-da3e-428f-bc0c-a0e878337ef0,958,1,00:21:39.703,21,39,Miscontrol,28,Netherlands,From Keeper,Netherlands,Cody Mathès Gakpo,Left Wing,"[93.8, 3.4]",0.0,,,3942382,941,941,20750,True,,
1a4fb535-d0ea-4706-9f1d-ea80abc04d01,1237,1,00:29:13.862,29,13,Miscontrol,37,Netherlands,From Goal Kick,Netherlands,Virgil van Dijk,Left Center Back,"[11.1, 27.2]",0.0,,,3942382,941,941,3669,,,
af808b6d-4f7c-4044-9132-51404eeec831,1590,1,00:40:34.577,40,34,Miscontrol,51,Turkey,From Free Kick,Turkey,Ferdi Erenay Kadıoğlu,Left Wing Back,"[81.0, 5.8]",1.771524,True,['9ea8143c-e286-4c9d-be45-d4414b3efe56'],3942382,909,909,30438,,,
a761b5e8-8f71-4f10-964b-c70a4992b6d2,1747,1,00:43:59.511,43,59,Miscontrol,56,Netherlands,Regular Play,Netherlands,Tijjani Reijnders,Left Defensive Midfield,"[53.0, 7.4]",0.0,,,3942382,941,941,21582,,,
b825fdac-b080-463f-ae59-187749178a0e,1797,1,00:45:31.774,45,31,Miscontrol,59,Turkey,From Free Kick,Turkey,Kenan Yildiz,Left Wing,"[87.2, 5.9]",0.0,True,['e2ebf95e-7499-4f50-8f69-cba5d16b58d0'],3942382,909,909,151813,,,
91b1666b-8610-47bb-8de8-72d863dd94b4,2119,2,00:07:23.631,52,23,Miscontrol,75,Turkey,Regular Play,Turkey,Kenan Yildiz,Left Wing,"[36.0, 69.3]",0.0,,,3942382,909,909,151813,,,
2fbe227f-3a2b-470a-a6e7-76b7e7e236c7,2769,2,00:26:15.282,71,15,Miscontrol,100,Turkey,From Kick Off,Netherlands,Wout Weghorst,Center Forward,"[84.1, 31.2]",0.0,,,3942382,909,941,7829,,,
51bf59b6-bf0e-4d30-a16f-92f7e52bbf9a,2904,2,00:30:26.751,75,26,Miscontrol,103,Netherlands,From Corner,Netherlands,Cody Mathès Gakpo,Left Wing,"[114.3, 31.8]",0.0,True,['d6c1c8fd-93fd-4056-a3f2-fcdd8d2ad41d'],3942382,941,941,20750,,,
fc6c94f6-fd23-4768-9296-6795f761ddf9,3213,2,00:42:16.479,87,16,Miscontrol,114,Turkey,From Throw In,Netherlands,Wout Weghorst,Center Forward,"[42.4, 58.8]",0.0,,,3942382,909,941,7829,,,
4c2361bd-074d-4564-969e-3fdf11b32f51,3337,2,00:46:41.635,91,41,Miscontrol,121,Turkey,From Corner,Turkey,Mehmet Zeki Çelik,Right Back,"[77.0, 61.3]",0.0,,,3942382,909,909,10349,,,
949c4edb-e465-4f3a-8f56-b194a9979523,3377,2,00:48:29.202,93,29,Miscontrol,124,Netherlands,From Free Kick,Netherlands,Wout Weghorst,Center Forward,"[90.8, 52.1]",0.0,True,['22c51172-9d7c-4f94-b5f7-3541de7e8143'],3942382,941,941,7829,,True,True
b7502554-292b-454d-91e3-0e905f4faf67,701,1,00:14:20.977,14,20,Miscontrol,14,France,From Throw In,France,Mike Maignan,Goalkeeper,"[1.6, 51.3]",0.0,True,['9541a958-84b3-498e-aa0c-2dcf6c803622'],3942349,771,771,3761,True,,
13725740-b4cf-4314-8c01-9c4093552e03,901,1,00:19:45.091,19,45,Miscontrol,24,Portugal,Regular Play,Portugal,Nuno Mendes,Left Back,"[48.7, 10.4]",0.0,,,3942349,780,780,41092,,,
a4e59568-fda0-49e6-999a-386249803598,920,1,00:19:57.238,19,57,Miscontrol,25,France,Regular Play,France,N'Golo Kanté,Left Center Midfield,"[84.7, 43.0]",0.0,,,3942349,771,771,3961,,,
5a520da1-5163-4360-a37f-f16595d9e757,990,1,00:21:11.172,21,11,Miscontrol,28,Portugal,Regular Play,Portugal,Cristiano Ronaldo dos Santos Aveiro,Center Forward,"[45.0, 45.8]",0.0,True,['3aaf2c50-7ba8-4b4b-8229-97143bd0e284'],3942349,780,780,5207,,True,
a7cc0334-7de2-4a43-9a45-67de2ec703c0,1073,1,00:22:52.892,22,52,Miscontrol,30,Portugal,From Goal Kick,Portugal,Cristiano Ronaldo dos Santos Aveiro,Center Forward,"[92.6, 70.1]",0.0,,,3942349,780,780,5207,,,
f88655c7-2729-480e-90cd-a0179f07f7ee,1127,1,00:24:50.162,24,50,Miscontrol,35,France,From Free Kick,France,Theo Bernard François Hernández,Left Back,"[93.0, 20.0]",0.0,,,3942349,771,771,6704,,,
1e96cc76-22ac-48af-a0b6-14e487615251,1485,1,00:33:10.483,33,10,Miscontrol,47,France,Regular Play,France,Antoine Griezmann,Center Attacking Midfield,"[106.2, 50.1]",0.0,,,3942349,771,771,5487,,,
bb39d88b-40c5-479d-b60b-7db8a98b0345,2003,2,00:00:38.271,45,38,Miscontrol,67,France,Regular Play,France,Eduardo Camavinga,Right Center Midfield,"[76.9, 75.1]",0.0,,,3942349,771,771,24778,,,
1960b0d2-db96-40a9-90bb-bd9dee14697d,2112,2,00:02:47.226,47,47,Miscontrol,71,France,Regular Play,France,Antoine Griezmann,Center Attacking Midfield,"[94.1, 26.5]",0.0,,,3942349,771,771,5487,,,
e0b74c93-320a-4bb1-a29a-c8dc2432af23,2243,2,00:04:44.163,49,44,Miscontrol,75,Portugal,From Throw In,Portugal,Nuno Mendes,Left Back,"[107.7, 22.8]",0.0,True,['f84fee01-7736-4f1f-bc76-1b6e201c83dd'],3942349,780,780,41092,True,,
8e5b0581-1229-44c1-b686-487abb634b23,2481,2,00:12:05.139,57,5,Miscontrol,89,France,From Goal Kick,France,N'Golo Kanté,Left Center Midfield,"[55.9, 40.0]",0.0,,,3942349,771,771,3961,,,
080e78ff-8ac1-479f-b345-45125fce1978,2588,2,00:14:25.016,59,25,Miscontrol,93,Portugal,From Corner,Portugal,Kléper Laveran Lima Ferreira,Left Center Back,"[111.9, 41.7]",0.0,,,3942349,780,780,20016,,,
c820dbe4-b8e2-4d50-bf20-5ee0058352d5,2800,2,00:20:11.169,65,11,Miscontrol,99,Portugal,From Corner,Portugal,João Maria Lobo Alves Palhinha Gonçalves,Right Defensive Midfield,"[104.2, 53.6]",0.0,True,['73edc7d0-b6fe-4d35-af27-04a61ca76782'],3942349,780,780,12169,,,
097882af-10d1-4904-94e8-ea8749465b77,2807,2,00:20:15.951,65,15,Miscontrol,99,Portugal,From Corner,Portugal,Nuno Mendes,Left Back,"[90.0, 41.2]",0.0,,,3942349,780,780,41092,,,
5883ff8c-a386-4fe7-a3a0-2d972d0d5aa9,3310,2,00:32:00.963,77,0,Miscontrol,109,France,Regular Play,France,Randal Kolo Muani,Center Forward,"[57.7, 18.3]",0.0,,,3942349,771,771,22097,,,
96355e44-47c8-4a43-8181-ee2c38298af0,3694,2,00:43:20.818,88,20,Miscontrol,124,France,Regular Play,France,Marcus Thuram,Center Forward,"[104.6, 52.8]",0.0,,,3942349,771,771,2972,,,
c811f7cf-f350-4464-8a0f-1abee806e020,4136,3,00:05:40.831,95,40,Miscontrol,141,Portugal,From Throw In,France,Marcus Thuram,Center Forward,"[35.2, 23.0]",0.0,,,3942349,780,771,2972,,,
2221bd72-1be4-456e-a523-3b2aab1d8c34,4462,3,00:12:19.887,102,19,Miscontrol,148,Portugal,From Free Kick,Portugal,Francisco Fernandes Conceição,Right Midfield,"[92.0, 78.6]",0.0,,,3942349,780,780,39624,,,
4c3d75f0-c008-4c52-a3b1-3e63da50a3b4,4781,4,00:04:36.801,109,36,Miscontrol,156,France,From Free Kick,France,Bradley Barcola,Left Wing,"[78.7, 16.2]",0.0,True,['35714533-b3cb-4ae6-a530-bb0049545706'],3942349,771,771,39420,,,
3412c8ca-1c7c-43f1-a0fa-5f1783312c37,4787,4,00:04:44.504,109,44,Miscontrol,157,Portugal,Regular Play,Portugal,Cristiano Ronaldo dos Santos Aveiro,Center Forward,"[101.0, 68.6]",0.0,,,3942349,780,780,5207,,,
83001cfe-c177-4a4e-8e6b-d7be3cd7277b,5164,4,00:15:11.602,120,11,Miscontrol,177,France,From Keeper,France,Marcus Thuram,Center Forward,"[100.5, 30.0]",0.0,True,['afe58194-56a1-4a02-98e8-99e8c0ae9edb'],3942349,771,771,2972,,,
751036f4-e202-46c1-b9a1-1ed8919cf418,103,1,00:01:48.272,1,48,Miscontrol,2,Austria,From Kick Off,Austria,Marko Arnautović,Center Forward,"[110.6, 44.5]",0.0,,,3930180,915,915,3325,,,
784b7fac-6767-45c9-bb39-01b6faa020e4,298,1,00:07:23.718,7,23,Miscontrol,11,Netherlands,From Throw In,Netherlands,Memphis Depay,Center Forward,"[53.1, 6.3]",0.0,True,['6745a0c2-e45b-4ec7-bedc-6e72a0f92cae'],3930180,941,941,2988,,,
e80e0ed2-3307-4b1c-a299-166c7a4eabb7,321,1,00:07:38.695,7,38,Miscontrol,12,Austria,From Counter,Austria,Marko Arnautović,Center Forward,"[110.8, 62.1]",0.0,,,3930180,915,915,3325,,,
9576ebad-c822-41e6-9c83-8387b3554dc0,426,1,00:10:08.462,10,8,Miscontrol,17,Austria,Regular Play,Austria,Patrick Wimmer,Left Wing,"[51.9, 30.1]",0.0,True,['9211b1a2-c873-4d7d-a220-c9800facfec2'],3930180,915,915,33297,,,
5069b4ba-cd37-4ba3-8852-70a74edc495f,504,1,00:12:15.149,12,15,Miscontrol,21,Netherlands,Regular Play,Netherlands,Joey Veerman,Left Center Midfield,"[85.6, 3.9]",0.0,,,3930180,941,941,21633,,,
31a0b6e0-a555-41b0-8c2f-6cff2e9a4265,635,1,00:15:54.129,15,54,Miscontrol,29,Austria,From Free Kick,Austria,Alexander Prass,Left Back,"[106.1, 6.3]",0.0,,,3930180,915,915,39545,True,,
fbbf1a5d-3286-4e54-a84d-3bfd29cf2b55,821,1,00:19:37.181,19,37,Miscontrol,34,Austria,Regular Play,Austria,Stefan Posch,Right Back,"[63.7, 77.9]",0.0,True,['ef2055d0-03bc-4aea-9e4d-59d1df6b581b'],3930180,915,915,11821,,,
6843f551-f565-4288-8b30-f3ed2e20a645,824,1,00:19:39.226,19,39,Miscontrol,34,Austria,Regular Play,Netherlands,Cody Mathès Gakpo,Left Wing,"[57.2, 3.1]",0.0,,,3930180,915,941,20750,,,
b8809684-9082-4e7c-9a32-7141f5139e3f,1192,1,00:30:01.916,30,1,Miscontrol,49,Netherlands,From Keeper,Netherlands,Joey Veerman,Left Center Midfield,"[30.0, 20.0]",0.0,,,3930180,941,941,21633,,,
4e5c006f-d11c-4707-bb06-46ef34c2117e,1288,1,00:32:38.965,32,38,Miscontrol,58,Austria,From Counter,Austria,Marko Arnautović,Center Forward,"[40.8, 22.3]",0.0,,,3930180,915,915,3325,,,
20675c57-7ced-4e70-8a18-f6ad3e422688,1596,1,00:43:03.780,43,3,Miscontrol,72,Netherlands,Regular Play,Netherlands,Tijjani Reijnders,Left Defensive Midfield,"[66.8, 28.8]",0.0,True,['09d5b0ee-162a-4d59-9fa2-bcfd6d37ded4'],3930180,941,941,21582,,,
d5c77ccd-9e8c-4b4c-897a-9042d7fdebb1,1766,2,00:00:24.999,45,24,Miscontrol,78,Austria,From Throw In,Austria,Nicolas Seiwald,Right Defensive Midfield,"[51.7, 63.7]",0.0,True,['41fc5a40-65ce-48b2-a579-191d9b085d5b'],3930180,915,915,39460,,,
289475d8-9c3e-4dd7-8d73-1aebb0106096,1848,2,00:03:44.168,48,44,Miscontrol,84,Netherlands,From Goal Kick,Netherlands,Memphis Depay,Center Forward,"[104.5, 50.5]",0.0,,,3930180,941,941,2988,,,
0b3e3491-53d5-4d0e-88c6-6d9ef74d7e52,1883,2,00:04:34.532,49,34,Miscontrol,86,Netherlands,From Throw In,Netherlands,Lutsharel Geertruida,Right Back,"[76.1, 73.7]",0.0,,,3930180,941,941,22352,,,
dff9db7a-d276-41a1-8136-1ea19c0d295b,1892,2,00:04:39.218,49,39,Miscontrol,86,Netherlands,From Throw In,Netherlands,Lutsharel Geertruida,Right Back,"[101.0, 71.6]",0.0,,,3930180,941,941,22352,,,
a6e3225c-6bc5-4e40-bbc2-73d09a9db944,2111,2,00:13:05.095,58,5,Miscontrol,102,Netherlands,From Free Kick,Netherlands,Tijjani Reijnders,Left Defensive Midfield,"[99.8, 40.3]",0.0,,,3930180,941,941,21582,,,
0f820d6d-8f38-4637-adad-271f33d551a9,2115,2,00:13:11.284,58,11,Miscontrol,103,Austria,Regular Play,Austria,Marcel Sabitzer,Center Attacking Midfield,"[65.6, 28.1]",0.0,,,3930180,915,915,8518,,,
356874bf-aa47-4086-9327-90e46d679064,2193,2,00:16:04.396,61,4,Miscontrol,108,Netherlands,Regular Play,Netherlands,Donyell Malen,Right Wing,"[117.9, 61.5]",0.0,,,3930180,941,941,15582,,,
0127626b-f45b-40d4-99ef-54180bcbf0b5,2361,2,00:23:28.478,68,28,Miscontrol,117,Austria,From Throw In,Austria,Konrad Laimer,Left Defensive Midfield,"[57.4, 50.8]",0.0,True,['be1ba71a-7fed-434a-9dae-92edbaa9b606'],3930180,915,915,8506,,,
053cbca7-00d8-48c8-8872-bdea0e859327,2442,2,00:27:12.678,72,12,Miscontrol,125,Austria,From Free Kick,Austria,Romano Schmid,Right Wing,"[78.5, 66.2]",0.0,True,['02d8803b-3f0d-4cf7-9b00-6ebc8333d293'],3930180,915,915,8784,,,
ce1491b5-7d8a-4a2b-9f38-11850e0a05b9,2708,2,00:38:41.985,83,41,Miscontrol,141,Austria,From Goal Kick,Austria,Michael Gregoritsch,Center Forward,"[74.4, 25.3]",0.0,True,['ff997fc6-1818-4033-a52b-6be740d5886e'],3930180,915,915,8309,,,
9c25c313-b1a0-463a-9dc7-b21b0cff5455,2746,2,00:39:53.669,84,53,Miscontrol,144,Austria,From Goal Kick,Austria,Michael Gregoritsch,Center Forward,"[78.3, 4.1]",0.0,,,3930180,915,915,8309,,,
a96af926-acc5-4a81-b27f-5a4a5f1018c8,3159,2,00:51:24.113,96,24,Miscontrol,161,Netherlands,Regular Play,Netherlands,Cody Mathès Gakpo,Left Wing,"[117.2, 24.1]",0.0,True,['0fe708cb-ddc1-4ed6-b371-5b5df7021cc2'],3930180,941,941,20750,,,
8bd1a14e-d1e8-4b3c-9974-33dfb8d2df53,3177,2,00:51:44.281,96,44,Miscontrol,161,Netherlands,Regular Play,Netherlands,Virgil van Dijk,Left Center Back,"[91.1, 40.6]",0.0,,,3930180,941,941,3669,,,
8b544b5b-e84f-43ed-ba6a-94cab07e2e97,429,1,00:07:28.140,7,28,Miscontrol,11,Denmark,From Keeper,Denmark,Joakim Mæhle,Right Wing Back,"[119.1, 66.0]",0.0,,,3930171,776,776,16554,,,
dafc27d3-236d-4759-937a-22c551ce017b,477,1,00:09:48.475,9,48,Miscontrol,14,England,Regular Play,England,Jude Bellingham,Center Attacking Midfield,"[50.4, 31.1]",0.0,,,3930171,768,768,30714,,,
